NJ,2000,69372.0
NJ,2001,69307.0
NJ,2006,80007.0
NJ,2007,69169.0
NJ,2004,69358.0
NJ,2005,76907.0
NJ,2008,71892.0
NJ,2009,71559.0
NM,2015,45119.0
NM,2014,46740.0
NM,2011,44244.0
NM,2010,49065.0
NM,2012,44827.0
NM,1991,45057.0
NM,1990,44055.0
NM,1993,43235.0
NM,1992,42817.0
NM,1995,40169.0
NM,1994,42583.0
NM,1997,44314.0
NM,1996,37748.0
NM,1999,46352.0
NM,1998,45840.0
NM,2013,40870.0
NM,2002,46713.0
NM,2003,45239.0
NM,2000,48298.0
NM,2001,44344.0
NM,2006,47055.0
NM,2007,50705.0
NM,2004,49641.0
NM,2005,47269.0
NM,2008,46348.0
NM,2009,48101.0
TX,2015,56473.0
TX,2014,53937.0
TX,2011,51689.0
TX,2010,51383.0
TX,2012,53604.0
TX,1991,47083.0
TX,1990,49666.0
TX,1993,46416.0
TX,1992,46283.0
TX,1995,49516.0
TX,1994,48677.0
TX,1997,51663.0
TX,1996,49765.0
TX,1999,55052.0
TX,1998,52002.0
TX,2013,52307.0
TX,2002,52894.0
TX,2003,50608.0
TX,2000,53137.0
TX,2001,54700.0
TX,2006,50910.0
TX,2007,52645.0
TX,2004,51944.0
TX,2005,50272.0
TX,2008,51179.0
TX,2009,52445.0
LA,2015,45922.0
LA,2014,42455.0
LA,2011,42848.0
LA,2010,42723.0
LA,2012,40348.0
LA,1991,42950.0
LA,1990,39421.0
LA,1993,42514.0
LA,1992,42120.0
LA,1995,43195.0
LA,1994,40638.0
LA,1997,48990.0
LA,1996,45537.0
LA,1999,46466.0
LA,1998,46119.0
LA,2013,47239.0
LA,2002,44804.0
LA,2003,43180.0
LA,2000,42277.0
LA,2001,44609.0
LA,2006,42894.0
LA,2007,47226.0
LA,2004,45710.0
LA,2005,45192.0
LA,2008,43553.0
LA,2009,50190.0
NC,2015,50797.0
NC,2014,46838.0
NC,2011,47641.0
NC,2010,47648.0
NC,2012,42896.0
NC,1991,45589.0
NC,1990,46325.0
NC,1993,46567.0
NC,1992,45981.0
NC,1995,49423.0
NC,1994,47662.0
NC,1997,52790.0
NC,1996,53571.0
NC,1999,53011.0
NC,1998,52082.0
NC,2013,47149.0
NC,2002,48106.0
NC,2003,48041.0
NC,2000,52735.0
NC,2001,51088.0
NC,2006,46784.0
NC,2007,49741.0
NC,2004,50490.0
NC,2005,51042.0
NC,2008,47260.0
NC,2009,46293.0
ND,2015,57415.0
ND,2014,60800.0
ND,2011,59397.0
ND,2010,55449.0
ND,2012,57568.0
ND,1991,43957.0
ND,1990,44451.0
ND,1993,45432.0
ND,1992,44637.0
ND,1995,44957.0
ND,1994,44756.0
ND,1997,46634.0
ND,1996,47355.0
ND,1999,46478.0
ND,1998,44039.0
ND,2013,60189.0
ND,2002,47691.0
ND,2003,52075.0
ND,2000,49541.0
ND,2001,47917.0
ND,2006,48253.0
ND,2007,53962.0
ND,2004,49212.0
ND,2005,51207.0
ND,2008,54636.0
ND,2009,55318.0
NE,2015,60474.0
NE,2014,56935.0
NE,2011,58612.0
NE,2010,57077.0
NE,2012,53883.0
NE,1991,50166.0
NE,1990,48354.0
NE,1993,50102.0
NE,1992,49751.0
NE,1995,50892.0
NE,1994,50321.0
NE,1997,51099.0
NE,1996,51183.0
NE,1999,54964.0
NE,1998,52917.0
NE,2013,58633.0
NE,2002,56381.0
NE,2003,56668.0
NE,2000,57460.0
NE,2001,58383.0
NE,2006,56597.0
NE,2007,56213.0
NE,2004,54942.0
NE,2005,58162.0
NE,2008,55844.0
NE,2009,54787.0
TN,2015,47330.0
TN,2014,43766.0
TN,2011,44557.0
TN,2010,41953.0
TN,2012,44384.0
TN,1991,41514.0
TN,1990,39750.0
TN,1993,40559.0
TN,1992,40264.0
TN,1995,44843.0
TN,1994,45328.0
TN,1997,45125.0
TN,1996,46331.0
TN,1999,51970.0
TN,1998,49543.0
TN,2013,44121.0
TN,2002,48785.0
TN,2003,48355.0
TN,2000,46926.0
TN,2001,47903.0
TN,2006,47837.0
TN,2007,47092.0
TN,2004,47772.0
TN,2005,47826.0
TN,2008,43706.0
TN,2009,44759.0
NY,2015,58005.0
NY,2014,54372.0
NY,2011,53364.0
NY,2010,54117.0
NY,2012,49221.0
NY,1991,53977.0
NY,1990,55584.0
NY,1993,51215.0
NY,1992,51412.0
NY,1995,51045.0
NY,1994,50487.0
NY,1997,52728.0
NY,1996,53283.0
NY,1999,56903.0
NY,1998,54343.0
NY,2013,50842.0
NY,2002,55288.0
NY,2003,55140.0
NY,2000,56075.0
NY,2001,56379.0
NY,2006,56688.0
NY,2007,55950.0
NY,2004,56024.0
NY,2005,57256.0
NY,2008,55550.0
NY,2009,55473.0
PA,2015,60389.0
PA,2014,55236.0
PA,2011,52599.0
PA,2010,52522.0
PA,2012,53581.0
PA,1991,51554.0
PA,1990,51034.0
PA,1993,50081.0
PA,1992,49477.0
PA,1995,53357.0
PA,1994,50752.0
PA,1997,55260.0
PA,1996,52514.0
PA,1999,53728.0
PA,1998,56699.0
PA,2013,56123.0
PA,2002,55989.0
PA,2003,55327.0
PA,2000,58046.0
PA,2001,58233.0
PA,2006,56987.0
PA,2007,55370.0
PA,2004,55343.0
PA,2005,56193.0
PA,2008,56586.0
PA,2009,53215.0
CA,2015,63636.0
CA,2014,60557.0
CA,2011,56242.0
CA,2010,59011.0
CA,2012,58863.0
CA,1991,57152.0
CA,1990,58573.0
CA,1993,55054.0
CA,1992,57790.0
CA,1995,57197.0
CA,1994,55919.0
CA,1997,58466.0
CA,1996,58402.0
CA,1999,62083.0
CA,1998,59488.0
CA,2013,61860.0
CA,2002,62496.0
CA,2003,63532.0
CA,2000,64432.0
CA,2001,63270.0
CA,2006,65031.0
CA,2007,63712.0
CA,2004,61763.0
CA,2005,62813.0
CA,2008,62764.0
CA,2009,62011.0
NV,2015,52008.0
NV,2014,49932.0
NV,2011,49577.0
NV,2010,55660.0
NV,2012,48863.0
NV,1991,55917.0
NV,1990,56344.0
NV,1993,57867.0
NV,1992,52831.0
NV,1995,55768.0
NV,1994,56774.0
NV,1997,57229.0
NV,1996,57993.0
NV,1999,58998.0
NV,1998,57776.0
NV,2013,52755.0
NV,2002,59230.0
NV,2003,58227.0
NV,2000,62976.0
NV,2001,60782.0
NV,2006,61460.0
NV,2007,61796.0
NV,2004,59230.0
NV,2005,58509.0
NV,2008,60265.0
NV,2009,56819.0
VA,2015,61486.0
VA,2014,66231.0
VA,2011,65989.0
VA,2010,65625.0
VA,2012,66721.0
VA,1991,61350.0
VA,1990,61710.0
VA,1993,58868.0
VA,1992,63246.0
VA,1995,55981.0
VA,1994,59585.0
VA,1997,63273.0
VA,1996,59003.0
VA,1999,65020.0
VA,1998,63004.0
VA,2013,67063.0
VA,2002,65386.0
VA,2003,70597.0
VA,2000,64910.0
VA,2001,67258.0
VA,2006,67147.0
VA,2007,67629.0
VA,2004,64170.0
VA,2005,63006.0
VA,2008,68236.0
VA,2009,66835.0
CO,2015,66596.0
CO,2014,61010.0
CO,2011,61788.0
CO,2010,65480.0
CO,2012,59105.0
CO,1991,53476.0
CO,1990,54074.0
CO,1993,55725.0
CO,1992,53785.0
CO,1995,62911.0
CO,1994,59879.0
CO,1997,63679.0
CO,1996,61620.0
CO,1999,68554.0
CO,1998,67720.0
CO,2013,69103.0
CO,2002,63625.0
CO,2003,64356.0
CO,2000,66392.0
CO,2001,66129.0
CO,2006,65475.0
CO,2007,69893.0
CO,2004,63850.0
CO,2005,61228.0
CO,2008,67089.0
CO,2009,61786.0
AK,2015,75112.0
AK,2014,67707.0
AK,2011,60525.0
AK,2010,62887.0
AK,2012,65705.0
AK,1991,68947.0
AK,1990,69144.0
AK,1993,69367.0
AK,1992,69213.0
AK,1995,74113.0
AK,1994,71804.0
AK,1997,70692.0
AK,1996,79419.0
AK,1999,73135.0
AK,1998,73668.0
AK,2013,73743.0
AK,2002,69527.0
AK,2003,66801.0
AK,2000,72733.0
AK,2001,76793.0
AK,2006,66323.0
AK,2007,72010.0
AK,2004,69092.0
AK,2005,67833.0
AK,2008,70443.0
AK,2009,68054.0
AL,2015,44509.0
AL,2014,42327.0
AL,2011,44884.0
AL,2010,44499.0
AL,2012,44869.0
AL,1991,41332.0
AL,1990,41096.0
AL,1993,40527.0
AL,1992,42731.0
AL,1995,40169.0
AL,1994,43044.0
AL,1997,47044.0
AL,1996,45597.0
AL,1999,51584.0
AL,1998,52704.0
